route_id,dep_airport
48426,Hamburg Airport
48427,Hamburg Airport
48428,Hamburg Airport
48429,Hamburg Airport
48430,Hamburg Airport
48431,Hamburg Airport
48432,Hamburg Airport
48433,Hamburg Airport
48434,Hamburg Airport
48435,Hamburg Airport
48436,Hamburg Airport
48437,Hamburg Airport
48438,Hamburg Airport
48439,Hamburg Airport
48440,Hamburg Airport
48441,Hamburg Airport
48442,Hamburg Airport
48443,Hamburg Airport
48444,Hamburg Airport
48445,Hamburg Airport
48446,Hamburg Airport
48447,Hamburg Airport
48448,Hamburg Airport
48449,Hannover Airport
48450,Hannover Airport
48451,Hannover Airport
48452,Hannover Airport
48453,Hannover Airport
48454,Hannover Airport
48455,Hannover Airport
48456,Hannover Airport
48457,Hannover Airport
48458,Hannover Airport
48459,Hannover Airport
48460,Hannover Airport
48461,Hannover Airport
48462,Hannover Airport
48463,Hannover Airport
48464,Hannover Airport
48465,Hannover Airport
48466,Helsinki Vantaa Airport
48467,Heraklion International Nikos Kazantzakis Airport
48468,Heraklion International Nikos Kazantzakis Airport
48469,Heraklion International Nikos Kazantzakis Airport
48470,Heraklion International Nikos Kazantzakis Airport
48471,Heraklion International Nikos Kazantzakis Airport
48472,Heraklion International Nikos Kazantzakis Airport
48473,Heringsdorf Airport
48474,Houari Boumediene Airport
48475,Humberto Delgado Airport (Lisbon Portela Airport)
48476,Humberto Delgado Airport (Lisbon Portela Airport)
48477,Ibiza Airport
48478,Ibiza Airport
48479,Ibiza Airport
48480,Ibiza Airport
48481,Ioannis Kapodistrias International Airport
48482,Ioannis Kapodistrias International Airport
48483,Ioannis Kapodistrias International Airport
48484,Jerez Airport
48485,Klagenfurt Airport
48486,Klagenfurt Airport
48487,Kos Airport
48488,Lamezia Terme Airport
48489,Lamezia Terme Airport
48490,Lamezia Terme Airport
48491,Leipzig/Halle Airport
48492,Leipzig/Halle Airport
48493,Leonardo da Vinci Fiumicino Airport
48494,Leonardo da Vinci Fiumicino Airport
48495,Leonardo da Vinci Fiumicino Airport
48496,Leonardo da Vinci Fiumicino Airport
48497,Leonardo da Vinci Fiumicino Airport
48498,London Heathrow Airport
48499,London Heathrow Airport
48500,London Heathrow Airport
48501,London Heathrow Airport
48502,London Stansted Airport
48503,London Stansted Airport
48504,London Stansted Airport
48505,Malaga Airport
48506,Malaga Airport
48507,Malpensa International Airport
48508,Malpensa International Airport
48509,Malpensa International Airport
48510,Malpensa International Airport
48511,Malpensa International Airport
48512,Manchester Airport
48513,Menara Airport
48514,Mikonos Airport
48515,Milano Linate Airport
48516,Munich Airport
48517,Nador International Airport
48518,Naples International Airport
48519,Naples International Airport
48520,Naples International Airport
48521,Naples International Airport
48522,Nice-Cote d'Azur Airport
48523,Nice-Cote d'Azur Airport
48524,Nice-Cote d'Azur Airport
48525,Nuremberg Airport
48526,Olbia Costa Smeralda Airport
48527,Olbia Costa Smeralda Airport
48528,Olbia Costa Smeralda Airport
48529,Palma De Mallorca Airport
48530,Palma De Mallorca Airport
48531,Palma De Mallorca Airport
48532,Palma De Mallorca Airport
48533,Palma De Mallorca Airport
48534,Palma De Mallorca Airport
48535,Palma De Mallorca Airport
48536,Pisa International Airport
48537,Pristina International Airport
48538,Pristina International Airport
48539,Pristina International Airport
48540,Pristina International Airport
48541,Pristina International Airport
48542,Pula Airport
48543,Rijeka Airport
48544,Rijeka Airport
48545,Rijeka Airport
48546,Rostock-Laage Airport
48547,Rostock-Laage Airport
48548,Sabiha Gokcen International Airport
48549,Sabiha Gokcen International Airport
48550,Sabiha Gokcen International Airport
48551,Sabiha Gokcen International Airport
48552,Sabiha Gokcen International Airport
48553,Sabiha Gokcen International Airport
48554,Salzburg Airport
48555,Santorini Airport
48556,Sarajevo International Airport
48557,Sarajevo International Airport
48558,Sarajevo International Airport
48559,Split Airport
48560,Split Airport
48561,Split Airport
48562,Split Airport
48563,Split Airport
48564,Split Airport
48565,Split Airport
48566,Stuttgart Airport
48567,Stuttgart Airport
48568,Stuttgart Airport
48569,Stuttgart Airport
48570,Stuttgart Airport
48571,Stuttgart Airport
48572,Stuttgart Airport
48573,Stuttgart Airport
48574,Stuttgart Airport
48575,Stuttgart Airport
48576,Stuttgart Airport
48577,Stuttgart Airport
48578,Stuttgart Airport
48579,Stuttgart Airport
48580,Stuttgart Airport
48581,Stuttgart Airport
48582,Stuttgart Airport
48583,Stuttgart Airport
48584,Stuttgart Airport
48585,Stuttgart Airport
48586,Stuttgart Airport
48587,Stuttgart Airport
48588,Stuttgart Airport
48589,Stuttgart Airport
48590,Stuttgart Airport
48591,Stuttgart Airport
48592,Stuttgart Airport
48593,Stuttgart Airport
48594,Stuttgart Airport
48595,Stuttgart Airport
48596,Stuttgart Airport
48597,Stuttgart Airport
48598,Stuttgart Airport
48599,Stuttgart Airport
48600,Stuttgart Airport
48601,Stuttgart Airport
48602,Stuttgart Airport
48603,Stuttgart Airport
48604,Stuttgart Airport
48605,Stuttgart Airport
48606,Stuttgart Airport
48607,Stuttgart Airport
48608,Stuttgart Airport
48609,Thessaloniki Macedonia International Airport
48610,Thessaloniki Macedonia International Airport
48611,Thessaloniki Macedonia International Airport
48612,Thessaloniki Macedonia International Airport
48613,Thessaloniki Macedonia International Airport
48614,Tunis Carthage International Airport
48615,Vaclav Havel Airport Prague
48616,Venice Marco Polo Airport
48617,Venice Marco Polo Airport
48618,Venice Marco Polo Airport
48619,Venice Marco Polo Airport
48620,Verona Villafranca Airport
48621,Verona Villafranca Airport
48622,Vienna International Airport
48623,Vienna International Airport
48624,Vienna International Airport
48625,Vienna International Airport
48626,Vienna International Airport
48627,Zadar Airport
48628,Zadar Airport
48629,Zadar Airport
48630,Zagreb Airport
48631,Zagreb Airport
48632,Zurich Airport
48633,Zurich Airport
48634,Antalya International Airport
48635,Antalya International Airport
48636,Antalya International Airport
48637,Antalya International Airport
48638,Antalya International Airport
48639,Antalya International Airport
48640,Antalya International Airport
48641,Antalya International Airport
48642,Antalya International Airport
48643,Antalya International Airport
48644,Augsburg Airport
48645,Beirut Rafic Hariri International Airport
48646,Berlin-Schonefeld Airport
48647,Berlin-Schonefeld Airport
48648,Berlin-Schonefeld Airport
48649,Berlin-Tegel Airport
48650,Bremen Airport
48651,Bremen Airport
48652,Bremen Airport
48653,Bremen Airport
48654,Bremen Airport
48655,Bremen Airport
48656,Bremen Airport
48657,Bremen Airport
48658,Bremen Airport
48659,Bremen Airport
48660,Bremen Airport
48661,Bristol Airport
48662,Bristol Airport
48663,Diagoras Airport
48664,Domodedovo International Airport
48665,Domodedovo International Airport
48666,Dortmund Airport
48667,Dresden Airport
48668,Dusseldorf Airport
48669,Dusseldorf Airport
48670,Dusseldorf Airport
48671,Dusseldorf Airport
48672,Dusseldorf Airport
48673,Enfidha - Hammamet International Airport
48674,Erbil International Airport
48675,Erbil International Airport
48676,Erbil International Airport
48677,Erfurt Airport
48678,Erfurt Airport
48679,Erfurt Airport
48680,Erfurt Airport
48681,Erfurt Airport
48682,Erfurt Airport
48683,Frankfurt am Main Airport
48684,Friedrichshafen Airport
48685,Friedrichshafen Airport
48686,Fuerteventura Airport
48687,Fuerteventura Airport
48688,Gran Canaria Airport
48689,Gran Canaria Airport
48690,Hamburg-Finkenwerder Airport
48691,Hawarden Airport
48692,Hawarden Airport
48693,Heraklion International Nikos Kazantzakis Airport
48694,Ibiza Airport
48695,Karlsruhe Baden-Baden Airport
48696,Kassel-Calden Airport
48697,Kassel-Calden Airport
48698,Lanzarote Airport
48699,Leipzig/Halle Airport
48700,Leipzig/Halle Airport
48701,Leipzig/Halle Airport
48702,London Gatwick Airport
48703,London Gatwick Airport
48704,Madeira Airport
48705,Marseille Provence Airport
48706,Munich Airport
48707,Munich Airport
48708,Palma De Mallorca Airport
48709,Palma De Mallorca Airport
48710,Palma De Mallorca Airport
48711,Palma De Mallorca Airport
48712,Palma De Mallorca Airport
48713,Pristina International Airport
48714,Rostock-Laage Airport
48715,Rostock-Laage Airport
48716,Skopje Alexander the Great Airport
48717,Stockholm-Arlanda Airport
48718,Stockholm-Arlanda Airport
48719,Sulaymaniyah International Airport
48720,Sulaymaniyah International Airport
48721,Sulaymaniyah International Airport
48722,Tenerife South Airport
48723,Tenerife South Airport
48724,Toulouse-Blagnac Airport
48725,Toulouse-Blagnac Airport
48726,Toulouse-Blagnac Airport
48727,Vienna International Airport
48728,Zonguldak Airport
48729,Zonguldak Airport
48730,Abakan Airport
48731,Adolfo Suarez Madrid Barajas Airport
48732,Almaty Airport
48733,Amsterdam Airport Schiphol
48734,Amsterdam Airport Schiphol
48735,Anapa Vityazevo Airport
48736,Anapa Vityazevo Airport
48737,Antalya International Airport
48738,Antalya International Airport
48739,Antalya International Airport
48740,Astana International Airport
48741,Astrakhan Airport
48742,Barcelona International Airport
48743,Barcelona International Airport
48744,Barnaul Airport
48745,Begishevo Airport
48746,Beijing Capital International Airport
48747,Beijing Capital International Airport
48748,Beirut Rafic Hariri International Airport
48749,Belgrade Nikola Tesla Airport
48750,Ben Gurion International Airport
48751,Ben Gurion International Airport
48752,Ben Gurion International Airport
48753,Berlin-Schonefeld Airport
48754,Berlin-Schonefeld Airport
48755,Berlin-Tegel Airport
48756,Bogashevo Airport
48757,Bologna Guglielmo Marconi Airport
48758,Bolshoye Savino Airport
48759,Bolshoye Savino Airport
48760,Boryspil International Airport
48761,Boryspil International Airport
48762,Brussels Airport
48763,Budapest Liszt Ferenc International Airport
48764,Bukhara Airport
48765,Burgas Airport
48766,Cairo International Airport
48767,Charles de Gaulle International Airport
48768,Charles de Gaulle International Airport
48769,Charles de Gaulle International Airport
48770,Charles de Gaulle International Airport
48771,Charles de Gaulle International Airport
48772,Charles de Gaulle International Airport
48773,Chelyabinsk Balandino Airport
48774,Chelyabinsk Balandino Airport
48775,Chinggis Khaan International Airport
48776,Chita-Kadala Airport
48777,Copenhagen Kastrup Airport
48778,Diagoras Airport
48779,Dnipropetrovsk International Airport
48780,Domodedovo International Airport
48781,Domodedovo International Airport
48782,Donetsk International Airport
48783,Dresden Airport
48784,Dubai International Airport
48785,Dushanbe Airport
48786,Dusseldorf Airport
48787,Dusseldorf Airport
48788,Eleftherios Venizelos International Airport
48789,Frankfurt am Main Airport
48790,Frankfurt am Main Airport
48791,Gelendzhik Airport
48792,Geneva Cointrin International Airport
48793,Gimhae International Airport
48794,Guangzhou Baiyun International Airport
48795,Guangzhou Baiyun International Airport
48796,Hamburg Airport
48797,Hamburg Airport
48798,Hannover Airport
48799,Hartsfield Jackson Atlanta International Airport
48800,Helsinki Vantaa Airport
48801,Henri Coanda International Airport
48802,Heraklion International Nikos Kazantzakis Airport
48803,Heraklion International Nikos Kazantzakis Airport
48804,Heydar Aliyev International Airport
48805,Heydar Aliyev International Airport
48806,Hong Kong International Airport
48807,Houari Boumediene Airport
48808,Imam Khomeini International Airport
48809,Incheon International Airport
48810,Incheon International Airport
48811,Incheon International Airport
48812,Incheon International Airport
48813,Indira Gandhi International Airport
48814,Irkutsk Airport
48815,Irkutsk Airport
48816,Istanbul Airport
48817,Istanbul Airport
48818,Istanbul Airport
48819,Istanbul Airport
48820,John F Kennedy International Airport
48821,John F Kennedy International Airport
48822,Jose Marti International Airport
48823,Karlovy Vary International Airport
48824,Karlovy Vary International Airport
48825,Karshi Khanabad Airport
48826,Kazan International Airport
48827,Kazan International Airport
48828,Kemerovo Airport
48829,Khabarovsk-Novy Airport
48830,Khabarovsk-Novy Airport
48831,Khabarovsk-Novy Airport
48832,Khabarovsk-Novy Airport
48833,Khabarovsk-Novy Airport
48834,Khabarovsk-Novy Airport
48835,Khabarovsk-Novy Airport
48836,Khabarovsk-Novy Airport
48837,Khabarovsk-Novy Airport
48838,Khabarovsk-Novy Airport
48839,Khabarovsk-Novy Airport
48840,Kharkiv International Airport
48841,Khrabrovo Airport
48842,Khrabrovo Airport
48843,Khudzhand Airport
48844,Khudzhand Airport
48845,Koltsovo Airport
48846,Koltsovo Airport
48847,Koltsovo Airport
48848,Koltsovo Airport
48849,Koltsovo Airport
48850,Koltsovo Airport
48851,Krakow John Paul II International Airport
48852,Krasnodar Pashkovsky International Airport
48853,Krasnodar Pashkovsky International Airport
48854,Krasnodar Pashkovsky International Airport
48855,Krasnodar Pashkovsky International Airport
48856,Krasnodar Pashkovsky International Airport
48857,Kurumoch International Airport
48858,Kurumoch International Airport
48859,Larnaca International Airport
48860,Larnaca International Airport
48861,Lennart Meri Tallinn Airport
48862,Leonardo da Vinci Fiumicino Airport
48863,Leonardo da Vinci Fiumicino Airport
48864,Lester B. Pearson International Airport
48865,Ljubljana Joze Pucnik Airport
48866,London Heathrow Airport
48867,Los Angeles International Airport
48868,Magnitogorsk International Airport
48869,Malaga Airport
48870,Male International Airport
48871,Malpensa International Airport
48872,Malpensa International Airport
48873,Malta International Airport
48874,Manas International Airport
48875,Manas International Airport
48876,Marseille Provence Airport
48877,Miami International Airport
48878,Mineralnyye Vody Airport
48879,Mineralnyye Vody Airport
48880,Mineralnyye Vody Airport
48881,Mineralnyye Vody Airport
48882,Mineralnyye Vody Airport
48883,Minsk National Airport
48884,Mohammed V International Airport
48885,Mohammed V International Airport
48886,Munich Airport
48887,Munich Airport
48888,Murmansk Airport
48889,Murmansk Airport
48890,Namangan Airport
48891,Narita International Airport
48892,Navoi Airport
48893,Nice-Cote d'Azur Airport
48894,Nice-Cote d'Azur Airport
48895,Nice-Cote d'Azur Airport
48896,Nizhnevartovsk Airport
48897,Nizhny Novgorod Strigino International Airport
48898,Noi Bai International Airport
48899,Novy Urengoy Airport
48900,Odessa International Airport
48901,Omsk Central Airport
48902,Omsk Central Airport
48903,Omsk Central Airport
48904,Orenburg Central Airport
48905,Osh Airport
48906,Oslo Lufthavn
48907,Platov International Airport
48908,Platov International Airport
48909,Platov International Airport
48910,Platov International Airport
48911,Platov International Airport
48912,Platov International Airport
48913,Platov International Airport
48914,Platov International Airport
48915,Platov International Airport
48916,Platov International Airport
48917,Pulkovo Airport
48918,Pulkovo Airport
48919,Pulkovo Airport
48920,Pulkovo Airport
48921,Pulkovo Airport
48922,Pulkovo Airport
48923,Pulkovo Airport
48924,Pulkovo Airport
48925,Pulkovo Airport
48926,Pulkovo Airport
48927,Pulkovo Airport
48928,Pulkovo Airport
48929,Pulkovo Airport
48930,Pulkovo Airport
48931,Pulkovo Airport
48932,Pulkovo Airport
48933,Pulkovo Airport
48934,Pulkovo Airport
48935,Pulkovo Airport
48936,Pulkovo Airport
48937,Pulkovo Airport
48938,Pulkovo Airport
48939,Pulkovo Airport
48940,Pulkovo Airport
48941,Pulkovo Airport
48942,Pulkovo Airport
48943,Pulkovo Airport
48944,Pulkovo Airport
48945,Pulkovo Airport
48946,Pulkovo Airport
48947,Pulkovo Airport
48948,Pulkovo Airport
48949,Pulkovo Airport
48950,Pulkovo Airport
48951,Pulkovo Airport
48952,Pulkovo Airport
48953,Pulkovo Airport
48954,Pulkovo Airport
48955,Pulkovo Airport
48956,Pulkovo Airport
48957,Pulkovo Airport
48958,Pulkovo Airport
48959,Pulkovo Airport
48960,Pulkovo Airport
48961,Pulkovo Airport
48962,Pulkovo Airport
48963,Pulkovo Airport
48964,Pulkovo Airport
48965,Pulkovo Airport
48966,Pulkovo Airport
48967,Pulkovo Airport
48968,Pulkovo Airport
48969,Pulkovo Airport
48970,Pulkovo Airport
48971,Pulkovo Airport
48972,Pulkovo Airport
48973,Pulkovo Airport
48974,Pulkovo Airport
48975,Pulkovo Airport
