route_id,dep_airport,arr_airport,airline_name
45002,N'Djamena International Airport,N'gaoundere Airport,United Arab Emirates Air Force
45003,N'Djamena International Airport,Yaounde Nsimalen International Airport,United Arab Emirates Air Force
45004,N'gaoundere Airport,Yaounde Nsimalen International Airport,United Arab Emirates Air Force
45005,Ndjili International Airport,Douala International Airport,United Arab Emirates Air Force
45006,Port Bouet Airport,Murtala Muhammed International Airport,United Arab Emirates Air Force
45007,Salak Airport,Yaounde Nsimalen International Airport,United Arab Emirates Air Force
45008,Yaounde Nsimalen International Airport,Charles de Gaulle International Airport,United Arab Emirates Air Force
45009,Yaounde Nsimalen International Airport,Douala International Airport,United Arab Emirates Air Force
45010,Yaounde Nsimalen International Airport,Garoua International Airport,United Arab Emirates Air Force
45011,Adolfo Suarez Madrid Barajas Airport,Boryspil International Airport,United Arabian Airlines
45012,Ben Gurion International Airport,Boryspil International Airport,United Arabian Airlines
45013,Ben Gurion International Airport,Dnipropetrovsk International Airport,United Arabian Airlines
45014,Ben Gurion International Airport,Donetsk International Airport,United Arabian Airlines
45015,Ben Gurion International Airport,Odessa International Airport,United Arabian Airlines
45016,Berlin-Tegel Airport,Boryspil International Airport,United Arabian Airlines
45017,Boryspil International Airport,Adolfo Suarez Madrid Barajas Airport,United Arabian Airlines
45018,Boryspil International Airport,Ben Gurion International Airport,United Arabian Airlines
45019,Boryspil International Airport,Berlin-Tegel Airport,United Arabian Airlines
45020,Boryspil International Airport,Brussels Airport,United Arabian Airlines
45021,Boryspil International Airport,Diagoras Airport,United Arabian Airlines
45022,Boryspil International Airport,Dnipropetrovsk International Airport,United Arabian Airlines
45023,Boryspil International Airport,Domodedovo International Airport,United Arabian Airlines
45024,Boryspil International Airport,Donetsk International Airport,United Arabian Airlines
45025,Boryspil International Airport,Dubai International Airport,United Arabian Airlines
45026,Boryspil International Airport,Eleftherios Venizelos International Airport,United Arabian Airlines
45027,Boryspil International Airport,Frankfurt am Main Airport,United Arabian Airlines
45028,Boryspil International Airport,Geneva Cointrin International Airport,United Arabian Airlines
45029,Boryspil International Airport,Helsinki Vantaa Airport,United Arabian Airlines
45030,Boryspil International Airport,Heraklion International Nikos Kazantzakis Airport,United Arabian Airlines
45031,Boryspil International Airport,Heydar Aliyev International Airport,United Arabian Airlines
45032,Boryspil International Airport,Humberto Delgado Airport (Lisbon Portela Airport),United Arabian Airlines
45033,Boryspil International Airport,Istanbul Airport,United Arabian Airlines
45034,Boryspil International Airport,Ivano-Frankivsk International Airport,United Arabian Airlines
45035,Boryspil International Airport,John F Kennedy International Airport,United Arabian Airlines
45036,Boryspil International Airport,Kharkiv International Airport,United Arabian Airlines
45037,Boryspil International Airport,Khrabrovo Airport,United Arabian Airlines
45038,Boryspil International Airport,Leonardo da Vinci Fiumicino Airport,United Arabian Airlines
45039,Boryspil International Airport,London Gatwick Airport,United Arabian Airlines
45040,Boryspil International Airport,Lviv International Airport,United Arabian Airlines
45041,Boryspil International Airport,Minsk National Airport,United Arabian Airlines
45042,Boryspil International Airport,Munich Airport,United Arabian Airlines
45043,Boryspil International Airport,Odessa International Airport,United Arabian Airlines
45044,Boryspil International Airport,Pulkovo Airport,United Arabian Airlines
45045,Boryspil International Airport,Riga International Airport,United Arabian Airlines
45046,Boryspil International Airport,Sabiha Gokcen International Airport,United Arabian Airlines
45047,Boryspil International Airport,Suvarnabhumi Airport,United Arabian Airlines
45048,Boryspil International Airport,Tbilisi International Airport,United Arabian Airlines
45049,Boryspil International Airport,Tenerife South Airport,United Arabian Airlines
45050,Boryspil International Airport,Tolmachevo Airport,United Arabian Airlines
45051,Boryspil International Airport,Vaclav Havel Airport Prague,United Arabian Airlines
45052,Boryspil International Airport,Vienna International Airport,United Arabian Airlines
45053,Boryspil International Airport,Vilnius International Airport,United Arabian Airlines
45054,Boryspil International Airport,Warsaw Chopin Airport,United Arabian Airlines
45055,Boryspil International Airport,Zurich Airport,United Arabian Airlines
45056,Boryspil International Airport,Zvartnots International Airport,United Arabian Airlines
45057,Brussels Airport,Boryspil International Airport,United Arabian Airlines
45058,Diagoras Airport,Boryspil International Airport,United Arabian Airlines
45059,Dnipropetrovsk International Airport,Ben Gurion International Airport,United Arabian Airlines
45060,Dnipropetrovsk International Airport,Boryspil International Airport,United Arabian Airlines
45061,Dnipropetrovsk International Airport,Istanbul Airport,United Arabian Airlines
45062,Domodedovo International Airport,Boryspil International Airport,United Arabian Airlines
45063,Domodedovo International Airport,Odessa International Airport,United Arabian Airlines
45064,Donetsk International Airport,Ben Gurion International Airport,United Arabian Airlines
45065,Donetsk International Airport,Boryspil International Airport,United Arabian Airlines
45066,Donetsk International Airport,Istanbul Airport,United Arabian Airlines
45067,Donetsk International Airport,Larnaca International Airport,United Arabian Airlines
45068,Dubai International Airport,Boryspil International Airport,United Arabian Airlines
45069,Eleftherios Venizelos International Airport,Boryspil International Airport,United Arabian Airlines
45070,Frankfurt am Main Airport,Boryspil International Airport,United Arabian Airlines
45071,Geneva Cointrin International Airport,Boryspil International Airport,United Arabian Airlines
45072,Helsinki Vantaa Airport,Boryspil International Airport,United Arabian Airlines
45073,Heraklion International Nikos Kazantzakis Airport,Boryspil International Airport,United Arabian Airlines
45074,Heydar Aliyev International Airport,Boryspil International Airport,United Arabian Airlines
45075,Humberto Delgado Airport (Lisbon Portela Airport),Boryspil International Airport,United Arabian Airlines
45076,Istanbul Airport,Boryspil International Airport,United Arabian Airlines
45077,Istanbul Airport,Dnipropetrovsk International Airport,United Arabian Airlines
45078,Istanbul Airport,Donetsk International Airport,United Arabian Airlines
45079,Istanbul Airport,Odessa International Airport,United Arabian Airlines
45080,Ivano-Frankivsk International Airport,Boryspil International Airport,United Arabian Airlines
45081,John F Kennedy International Airport,Boryspil International Airport,United Arabian Airlines
45082,Kharkiv International Airport,Boryspil International Airport,United Arabian Airlines
45083,Kharkiv International Airport,Larnaca International Airport,United Arabian Airlines
45084,Kharkiv International Airport,Vienna International Airport,United Arabian Airlines
45085,Khrabrovo Airport,Boryspil International Airport,United Arabian Airlines
45086,Koltsovo Airport,Boryspil International Airport,United Arabian Airlines
45087,Larnaca International Airport,Donetsk International Airport,United Arabian Airlines
45088,Larnaca International Airport,Lviv International Airport,United Arabian Airlines
45089,Larnaca International Airport,Odessa International Airport,United Arabian Airlines
45090,Leonardo da Vinci Fiumicino Airport,Boryspil International Airport,United Arabian Airlines
45091,London Gatwick Airport,Boryspil International Airport,United Arabian Airlines
45092,Lviv International Airport,Boryspil International Airport,United Arabian Airlines
45093,Lviv International Airport,Larnaca International Airport,United Arabian Airlines
45094,Lviv International Airport,Vienna International Airport,United Arabian Airlines
45095,Minsk National Airport,Boryspil International Airport,United Arabian Airlines
45096,Munich Airport,Boryspil International Airport,United Arabian Airlines
45097,Odessa International Airport,Ben Gurion International Airport,United Arabian Airlines
45098,Odessa International Airport,Boryspil International Airport,United Arabian Airlines
45099,Odessa International Airport,Domodedovo International Airport,United Arabian Airlines
45100,Odessa International Airport,Istanbul Airport,United Arabian Airlines
45101,Odessa International Airport,Larnaca International Airport,United Arabian Airlines
45102,Odessa International Airport,Vienna International Airport,United Arabian Airlines
45103,Pulkovo Airport,Boryspil International Airport,United Arabian Airlines
45104,Riga International Airport,Boryspil International Airport,United Arabian Airlines
45105,Sabiha Gokcen International Airport,Boryspil International Airport,United Arabian Airlines
45106,Suvarnabhumi Airport,Boryspil International Airport,United Arabian Airlines
45107,Tbilisi International Airport,Boryspil International Airport,United Arabian Airlines
45108,Tenerife South Airport,Boryspil International Airport,United Arabian Airlines
45109,Tolmachevo Airport,Boryspil International Airport,United Arabian Airlines
45110,Vaclav Havel Airport Prague,Boryspil International Airport,United Arabian Airlines
45111,Vienna International Airport,Boryspil International Airport,United Arabian Airlines
45112,Vienna International Airport,Kharkiv International Airport,United Arabian Airlines
45113,Vienna International Airport,Lviv International Airport,United Arabian Airlines
45114,Vienna International Airport,Odessa International Airport,United Arabian Airlines
45115,Vilnius International Airport,Boryspil International Airport,United Arabian Airlines
45116,Warsaw Chopin Airport,Boryspil International Airport,United Arabian Airlines
45117,Zurich Airport,Boryspil International Airport,United Arabian Airlines
45118,Zvartnots International Airport,Boryspil International Airport,United Arabian Airlines
45119,Abeid Amani Karume International Airport,Jomo Kenyatta International Airport,United Kingdom Civil Aviation Authority
45120,Abeid Amani Karume International Airport,Julius Nyerere International Airport,United Kingdom Civil Aviation Authority
45121,Arusha Airport,Abeid Amani Karume International Airport,United Kingdom Civil Aviation Authority
45122,Bukoba Airport,Mwanza Airport,United Kingdom Civil Aviation Authority
45123,Entebbe International Airport,Kilimanjaro International Airport,United Kingdom Civil Aviation Authority
45124,Francisco Bangoy International Airport,Ninoy Aquino International Airport,United Kingdom Civil Aviation Authority
45125,Jomo Kenyatta International Airport,Abeid Amani Karume International Airport,United Kingdom Civil Aviation Authority
45126,Jomo Kenyatta International Airport,Julius Nyerere International Airport,United Kingdom Civil Aviation Authority
45127,Jomo Kenyatta International Airport,Kilimanjaro International Airport,United Kingdom Civil Aviation Authority
45128,Jomo Kenyatta International Airport,Mwanza Airport,United Kingdom Civil Aviation Authority
45129,Julius Nyerere International Airport,Abeid Amani Karume International Airport,United Kingdom Civil Aviation Authority
45130,Julius Nyerere International Airport,Arusha Airport,United Kingdom Civil Aviation Authority
45131,Julius Nyerere International Airport,Jomo Kenyatta International Airport,United Kingdom Civil Aviation Authority
45132,Julius Nyerere International Airport,Kilimanjaro International Airport,United Kingdom Civil Aviation Authority
45133,Julius Nyerere International Airport,Mtwara Airport,United Kingdom Civil Aviation Authority
45134,Julius Nyerere International Airport,Mwanza Airport,United Kingdom Civil Aviation Authority
45135,Julius Nyerere International Airport,Prince Said Ibrahim International Airport,United Kingdom Civil Aviation Authority
45136,Julius Nyerere International Airport,Songwe Airport,United Kingdom Civil Aviation Authority
45137,Kalibo International Airport,Ninoy Aquino International Airport,United Kingdom Civil Aviation Authority
45138,Kilimanjaro International Airport,Abeid Amani Karume International Airport,United Kingdom Civil Aviation Authority
45139,Kilimanjaro International Airport,Entebbe International Airport,United Kingdom Civil Aviation Authority
45140,Kilimanjaro International Airport,Jomo Kenyatta International Airport,United Kingdom Civil Aviation Authority
45141,Kilimanjaro International Airport,Julius Nyerere International Airport,United Kingdom Civil Aviation Authority
45142,Kilimanjaro International Airport,Mwanza Airport,United Kingdom Civil Aviation Authority
45143,Mactan Cebu International Airport,Ninoy Aquino International Airport,United Kingdom Civil Aviation Authority
45144,Mtwara Airport,Julius Nyerere International Airport,United Kingdom Civil Aviation Authority
45145,Mwanza Airport,Bukoba Airport,United Kingdom Civil Aviation Authority
45146,Mwanza Airport,Jomo Kenyatta International Airport,United Kingdom Civil Aviation Authority
45147,Mwanza Airport,Julius Nyerere International Airport,United Kingdom Civil Aviation Authority
45148,Mwanza Airport,Kilimanjaro International Airport,United Kingdom Civil Aviation Authority
45149,Ninoy Aquino International Airport,Francisco Bangoy International Airport,United Kingdom Civil Aviation Authority
45150,Ninoy Aquino International Airport,Kalibo International Airport,United Kingdom Civil Aviation Authority
